Review,Rating
The flight was horrible. Rome to Casablanca - had no one to help us - the plane was dirty service poor very unfriendly and not willing to talk with us even though we were trying to speak to them in French. Arrived 2 hours late - luggage didn't had to make repeat trips to the airport to wait for planes to come in to see if luggage was on it one bag did not arrive until the day before we were to leave - 9 days later.,1/10
After a pleasant flight with Egyptair to JFK my return was from Montreal to Casablanca for a conference on Royal Air Maroc. A dreadful experience from start to finish. Only one inedible meal was served on the nearly 11 hour flight. Crew was rude and disinterested. The 30 year old B-747 had no individual entertainment but a hazy barely functional overhead TV monitor playing what seemed to be a century-old Arabic film. As others have reported the bathrooms were very dirty. Never again.,1/10
London Heathrow to Casablanca June 4th 2013. After reading the many negative reviews on this airline we were very pleasantly surprised. We departed on time the flight crew were pleasant and the meal was good. I only used the bathroom early on in the flight but it was spotless. Legroom is a little cramped but overall we were very happy with the flight.,1/10
June 17th. Casablanca to Dakar Senegal. Our second flight with RAM in a fortnight and again we were not disappointed. Flight left on time aircraft was new the meal was very nice and the flight crew pleasant. We chose RAM because it was a direct flight and the price was reasonable.,9/10
Flight supposed to be direct from Marrakech to Marseille. In fact flight Marrakech to Bordeaux (500 kms north of Marseille) then stop for 40 min blocked in the plane then flight Bordeaux - Marseille. 4hrs 15min instead of 2hrs 30min. No notice from Royal Air Maroc before plane registering (if they advised people could have taken Ryanair flight leaving around the same time!). In the plane no place for the legs very poor food no entertainment.,9/10
AT850 last Monday. A good flight with RAM. 738(RGJ) this aircraft has a sky interior that was very nice. Crew were not too friendly. The food was good and service was not bad for the price I paid (€105). I really like the seats. One thing RAM needs to do: FA's need to be more friendly to passengers.,2/10
Montreal to Casablanca. Prices: higher than any airline out there. Seats not comfortable and food horrible. Staff not friendly at all. I wish there was another airline on the same route.,7/10
CMN-LHR. The experience was shockingly bad from start to finish. Chaotic boarding which left London-bound passengers worried that they may end up in Toulouse no explanations given for delays very cramped seating announcements (including the safety demo) made in barely audible barely intelligible English the list goes on. I've also never seen a cabin so poorly maintained.,1/10
Montreal to Casablanca in economy class. The seats were tight and not comfortable. The food is so-so. The toilets are dirty. It seems like they don't clean the aircraft very well. The entertainment is almost non existent with TVs dating from the 70s. Too bad Morocco has a monopoly on the Montreal - Casablanca flight otherwise I would never flight with this airline.,4/10
2 round-trip flights between NYC and Casablanca within the past 3 months and every time the conditions haven't been clean. When I asked for the filthy bathroom to be cleaned the staff acted like it wasn't their job. They take out water bottles prior to flight but then don't provide enough water on the plane. On some planes the seats don't recline. The ear phones don't always work.,3/10
Recently flew to Casablanca and back. I was pleasantly surprised with the quality of the flight. In business class the food was delicious fresh and served nicely. Video quality was good as was the selection of films although the headset was not as comfortable as on some other airlines. Arrived early and had to wait a little for a gate at JFK but I can't blame the airline for this. Would not hesitate to recommend the airline and plan to take it on my next flight to Morocco and perhaps for a connection elsewhere in North Africa to avoid connecting in Europe.,1/10
Beirut to Casablanca and a week later Casablanca to Cairo. Both sectors were on old. tattered and filthy B737-800's. The food was horrible to say the least. The crew was a mixed bag with male flight attendants tending to be slightly friendlier than female staff. No IFE of any sort with just overhead video screens scattered throughout the planes playing the same old Egyptian movie again and again. But the worst thing is surely the disgraceful condition of the bathrooms. They were absolutely revolting and smelly and not cleaned throughout the flights. Royal Air Maroc is surely the worst airline I have ever been on.,9/10
Flew on March 30 from Rome to CMN. Was apprehensive after reading such negative reviews. However we had no problems at all. The plane was in good condition the staff courteous and the snack was OK too.,1/10
Was scheduled for Barcelona-Tangier. Showed up at the airport 3 hours early no check-in staff. 1 hour before departure still no check in staff - was told the flight had been cancelled no reason as to why. I was given a call centre number. They rescheduled me for the following night's flight - no explanation. The flight had a further 2 hour delay the next night. The aircraft condition was a mess. Dirty cramped smelly. The food was substandard. And that was the fastest safety demonstration I have ever seen in my life - no more than 3 minutes. Landed in Tangier 35 hours late. Lesson learned they will not have my custom again.,7/10
Flew Barcelona to Tangier. Turned up at BCN airport 3 hours prior to the scheduled flight time. Check in desks were abandoned. About 1 hour before boarding there was still no one at check in. A number of passengers phoned the airline to find out what was going on only to be told the flight had been cancelled. No notifications were provided to any of the passengers and the flight was rescheduled to the following day. Not even the information boards in the airport reflected that the flight was cancelled. I had to go back to my hotel and come back the following day only to find the flight times had been changed twice. When I did eventually get on the plane the interior was in a pitiful state and the flight staff were appalling. Never again.,na
Lisbon to Marrakech via Casablanca. Lisbon to Casablanca left on time with connecting flight in Casablanca cancelled with the option to wait in Casablanca domestic (!) airport for flight or be bussed to Marrakech. I took the latter and arrived after the flight would have as immigration delays and luggage retrieval delayed the bus departure. Royal Air Maroc staff were overall dismissive and generally begrudgingly helpful except for the fellow who got us to our bus: he worked hard against all odds to get us to Marrakech. Worse to come on return - Marrakech to Casablanca flight sort of left on time but again delayed in Casablanca for 1.5 hours with no help from RAM staff other than to be coldly told to 'go sit and wait for 45 minutes. 1.5 hours later we departed. Given late arrival in Lisbon I missed connecting transport resulting in additional expenses and very late in the night arrival at my destination.,na
Just returned home from Marrakech. Aircraft was B737-800 but the crews weren't very professional and friendly (I had to remind them several times that I wanted water and they turned the TV on an hour after take off). Aircraft interior and toilet during the first leg (Frankfurt-Casablanca) was bad and the food was 'so- so' as well as not being generous enough with portion. Will not fly with Royal Air Maroc anymore.,na
Paris Orly to Marrakech and return - had little choice but to take this option and basically got what I expected average / poor service in old aircraft and a tired crew. No entertainment on a 3hr flight seats uncomfortable and cramped. Won't be going back if I can help it.,4/10
CMN-LHR. Check-in was slow and disorganised dealing with a passenger's overweight baggage in front of us at the counter took them nearly half an hour during which the check-in attendants changed shift! Boarding was a shambles - 15 mins after heading into the airbridge people started coming out again for what reason I am not sure but it resulted in both staff members leaving their posts at the gate so random people could just walk onto the plane. Those of us at the back of the queue got on without anyone looking at our boarding passes! Meal was tasteless mush (I chose the fish) and the announcements were deafeningly loud and distorted. For this reason they decided not to play the movie which we can be thankful for. Plane was a bit old but not too bad comfort level was OK but seats weren't the greatest.,4/10
Everything was horrible. Dedicated check-in at CMN airport completely chaotic no enforcement of cabin luggage restrictions (business class overhead bins already stuffed when I boarded the plane) cabin interior both old and dirty service limited to an absolute minimum.,1/10
Marrakech-Bordeaux 5/3/2013. Flight on time in fact was early. Crew were smart and attentive. But the aeroplane was filthy. My armrest was broken and there was food splattered all over the back of the seat in front. Carpet was filthy with rubbish strewn about.,na
Flew from Marrakech to Fez (via Casablanca) in business class. The business class is in name alone. Its just a scam to charge tourists twice as much with the same seats no meals or drinks no service no airport lounge and no priority boarding. There are multiple parts of the plane's interior which are falling apart. And then finally your bags are lost and you need to travel to the airport yourself every night to see if they have arrived (as they won't deliver them and won't advise you if they have arrived).,5/10
Just flew back from Casablanca to JFK - the airplane was dirty. The food was terrible. My daughter is a coeliac - requested a gluten free meal when booking and told no problem. They gave her a regular meal with bread and cake. Advised them it was a problem - they looked at us like we were crazy. Service from the flight attendants was terrible. Wanted a glass of water - went to the 'kitchen' area - 2 flight attendants were fast asleep. The bathrooms were disgusting. Never Again.,na
Montreal - Casablanca return on 767-300ER. Seat pitch was okay. Outbound the food and washroom cleanliness were okay. On the return however food and washroom cleanliness were far from good - and water wasn't offered during the flight (had to go to the galley when required). Ceiling-mounted TVs were not visible from our seating positions. Flights pretty much on time and no baggage issues.,1/10
My wife and I flew from Paris (Orly) to Marrakech and return 2 weeks ago. After booking on-line in Australia we had questions about the boarding information which was written in French. After receiving no response from their published call centre after 5 attempts we gave up and. The flight itself was awful. Our seats and meal trays were filthy and we had to wipe them down with hand wipes to remove food and other material. On the return trip there was no room in the overhead lockers for our carry on luggage. Cabin crew just asked to me to hold the bag in my lap and it wasn't until we started moving that they asked me to stand up and put it in the business class area. Other passengers took calls on their mobile phones during the take-off run. Will never fly RAM again.,7/10
We fly direct from JFK to Casablanca. Service is terrible plane is filthy. On my most recent flight it was delayed 4 hours with no apology our seats had no padding and mid flight there was a flood down our aisle from the bathroom. Food is awful and there has never been a movie on board. In the past our seats have been sold to someone else and we were forced to stay in morocco another day. They are the only direct flight from JFK to Morocco.,1/10
Casablanca to Bologna 1 hour delay. Nobody apologized. Food horrible toilets and aircraft not well maintained and not cleaned.,na
CMN to NKC. Took off almost an hour late of schedule and crew have never apologized. Food terrible for business class. The plane was not terribly old but serious lack of proper maintenance on the interior. Went to the lavatory and I just don't want to go there ever again because of the lack of maintenance. Baggage handling was OK. The service from the crew member was mediocre.,3/10
RAK-CMN-TNG on ATR 72-600 with 2.5 hrs layover in CMN. Aircraft quite new but not that clean. Seat pitch was ok and seat quite comfortable. No snacks were given on board. I think the price was not reasonable for such short domestic flight.,4/10
"Marrakech-Munich on B737-800. Flight departed and arrived on time. A bit tired looking 737 not too much leg room but clean. Very nice attentive and smiling cabin crew hot breakfast (some pancakes yoghurt jam honey cream cheese bread roll) hot drinks and fruit juices and water. IFE of overhead monitors with air map and some comedy shorts. Quite surprised how ""ok"" the flight was although seats would be more comfortable with more legroom.",4/10
Domestic flight Casablanca - Dakhla and back. Flight times re-scheduled 1 hour later a few days before departure without any mail - or text notice. Food just terrible small dry white bread toasts. Will not fly with them again if I can avoid it!,8/10
Flew Montreal to Tunis via Casablanca and back in April 2012 and was pleasantly surprised by the quality of all four flights. Flights arrived punctually. Service was attentive and friendly. Baggage arrived at destination safely. The stopovers in Casablanca were rather a problem as passengers without dirham's were unable to pay for a coffee or snack. Yet all in all I would not rate this airlines any worse than others I have used for example Delta.,1/10
4 domestic flights recently - Most of the aircraft (ATR72) were dirty shabby and very worn which doesn't give a good first impression. Not sure what the cabin crews role was as they did nothing other than hold up at safety card at the start of the flight no inflight service whatsoever not even a glass of water which would have been appreciated on the longer sectors. Leg room was poor as was the general seat comfort having said that 1 flight was on a brand new aircraft 4 months old comfortable adequate legroom clean very quiet and a pleasure to fly on still no service from the crew though!,8/10
Our flight from JFK to Morocco was fine. We took off 2 hours late but that did not affect our connection to Marrakech. Flight home went as scheduled. Experience was not unlike many US airlines.,2/10
I flew JFK-CMN many years ago and boarding was chaotic and disorganized. People ran to the counter in a stampede there was pushing and shoving. I stayed in my seat in the lounge until the crowd had boarded. I couldn't understand this as all had assigned seats. Years later boarding was much more civil and rows were called. I must add however that the airline food was excellent despite the 6 hour delay at JFK. Given a food voucher however still ended up paying approx 5 USD extra because the voucher was inadequate for the price of food at JFK.,6/10
Little leg room noisy compartments no music channels working on either flights. On one of 2 flights (round trip JFK to Casablanca) 1 of 4 toilets were broken and on both flights the toilets were filthy. Attendants indifferent and most of the time could not be summoned. Meals poor (though on return flight the fish was excellent). Almost impossible to get anything to drink during flights. Sat on tarmac 3 hours in Casablanca on return to JFK.,3/10
Recently flew from London to Casablanca return. The first flight was ok. The second was terrible. There was so little legroom that I had to sit with my legs splayed apart for the whole flight and the top of the seat in front was only about 4 inches from my face. On take-off the seat in front of me collapsed backwards and I ended up with that passenger in my lap. The seat in front of my wife would not stay in the upright position so that seat was reclined for the entire flight including take-off and landing. Cabin crew checked seats and seat belts 4 times before take-off but didn't once notice this. We were not given any arrival cards for Heathrow on this flight and the food was terrible.,1/10
Casablanca to JFK - total lack of inflight service. My biggest concern was the drinking and rowdy crowd of 6-8 men standing and sitting in the back of coach the entire flight. After landing at JFK while we were taxiing and waiting for a gate they continued standing and walking about along with flight attendants. Many others were up and removing their bags from the overhead bins while we were taxiing which lasted for over a half an hour. Flight attendants made no attempt to stop or secure anything. I had had two very small glasses of water for a 7 hour flight and nothing else to drink. They offered nothing other than coffee or tea with the snack service.,na
Flew to Casablanca from JFK return to JFK. Flight left 5 mins later than scheduled. Much better that most US flights. Plane while a little old was clean decent meal and reasonably friendly attendants. Entertainment needs to be looked at but was a night flight so sleep was needed. Arrived 30 mins before scheduled. Return much the same. Problem was at JFK. Waited 30 mins to disembark and another 30 mins for our bags.,4/10
Pleasantly surprised when flying from Madrid to Casablanca. Boarded 45 minutes before scheduled-take off seat 18A is recommended (exit row = loads of legroom) and landed 40 minutes early. Crew efficient if a little serious. Difficult to fault and beats the Iberia flight from Heathrow hands-down.,8/10
BRU-CMN-BRU. Both flights had delays. Return flights were 2 hrs late. Ground crew not helpful and not able to give us information. Food onboard was very bad. Cabin crew service was neutral. I will try to avoid in the future.,8/10
JFK-CMN. Delayed 2 hours aircraft was very old nothing worked correctly bathrooms not clean and the stewards did not care! If you asked for anything they would not provide it don't be surprised to hear things like we are on break!. They should act on this ASAP or lose customers.,na
Montreal to Casablanca. At check-in I was told my second piece of carry on would cost me an additional $150. I managed to stuff everything from my backpack into the two pieces of checked luggage and my roller bag. When we boarded passenger after passenger boarded with two pieces of luggage. I complained and was told that it was too late to do anything about it. No apologies no empathy. Service on the flight was abysmal. You had to ask two and three times for anything and then it was provided with a surly attitude. Attendant working our section was reading a paper when the plane landed. Terrible experience I won't travel them again!,1/10
JFK to Casablanca. Flight delayed 2 hours. Plane and equipment obviously quite dated. My headphone connection on the seat didn't work many connections didn't. Bathrooms were dirty odour was horrifying little to no soap or tissue paper. Return flight to JFK was similar except the bathroom a bit better. On both flights flight attendants were courteous and kind. I'd rather pay a bit more and feel comfortable on another airline.,2/10
"Return JFK-Casablanca. Equipment is very old food was awful the 2 bathrooms near my seat were closed down 3 hrs into our 7.5 hr flight. Neither bathroom had soap and tissues instead of paper towels. TV screens were so old we could barely discern the figures on the screen one movie shown the whole flight. Many seats were broken. Stewardess near me sat on a box with her head against a pillow reading a newspaper. When passengers came by for extra water she lifted her head and nodded as if to say ""take the water yourself"".",1/10
Economy legroom LHR-CMN return in a 737 and A321 respectively was non-existent. Once one person had reclined their seat others were made even more uncomfortable which cabin crew seemed oblivious to. Many trays didn't work and onboard entertainment system started during the descent to LHR. Outbound journey the cabin crew spoke French and Arabic but English was utterly incomprehensible.,na
Unfortunately once again Royal Air Maroc's staff let them down. CMN to LHR - absolute chaos checking in nothing works baggage labels not printing took over 1 hour just to check 1 piece of luggage in - no apology no explanation. Upon boarding it was noticeable that the level of cleanliness was not up to scratch. Staff spoke broken English and were all rather rude. Half way through the flight I started to get a head-ache switched on the attendants light and sat there in excess of 20 minutes before a very kind fellow passenger actually went up to the business class section to speak to the crew manager. The attendants replied 'We are not on duty now - we do not have to serve you anymore'!,na
Good value for money. We flew SVO-CMN CMN-JFK return. Cabins were in a fairly good condition dinner was great and very tasty. In addition to hot meals there were salads cheese cream and oriental sweets. Flight attendants were friendly and spoke three languages. Each seat was equipped with a blanket pillow headphones and eye mask. The airline falls from grace with constant delays of 20-40 minutes but despite this they often arrive on time.,na
RAK to CMN and CMN to MPX with my old sick mother. On first leg boarding my mother from the wheelchair to the ATR42 was a nightmare due to lack of elevators at the airport. But crew was professional and patient. Plane was in excellent condition. Even on a 40 minutes flight we were offered of a glass of water or cup of coffee. Second leg on an oldish 737 was no problem for boarding through jetway. Legroom was above average. Food remarkably tasty compared to the average. Crew friendly and helpful. I ask for my mother to use the business class toilet due to short distance but hostess denied I asked the head steward who said yes and was very kind and helpful. Crew spoke good enough English. Fares are more expensive than average but flights to Europe are priced per leg so I was not forced to buy a return ticket ending up using only one way.,4/10
Morocco to JFK. Terrible airline from the service to the condition of the planes. Boarding was disorganized. Aircraft dirty attendant kept scolding a woman for reclined seat during take off however seat would not go into the upright position! Restroom door did not close properly. Food was awful. Movie restarted over 3 times - 4.5 hrs to watch 1 movie sound was awful old monitors. Upon landing many passengers stood to retrieve bags while the plane was still racing along the runway attendants said nothing. When we finally arrived at the gate the aisles were filled with passengers and their bags so we couldn't even stand up.,7/10
Washington DC to CMN. DC to JFK was smooth. JFK to CMN was poor. The overhead buttons weren't working the sound on the old fashion screens was mute with no headphones. FA's were rude and impolite one flight attendant got into a verbal argument with a passenger. I have to say it is getting annoying to accept this treatment.,1/10
We flew direct from JFK to Casablanca. This airline is definitely not up to par with other airlines. The plane is shabby with many of the overhead lights and call buttons not functioning. The bathrooms are dirty and not maintained throughout the flight usually no soap and runs out of toilet paper early on. The outbound and returning flights were on time and actually arrived slightly early and our bags arrived intact. On the return flight there were 2 young girls travelling as unaccompanied minors seated across from me. The flight attendants did not check on them throughout the flight. In fact when the meals were served the flight attendant was very brusque with them when asked to choose which meal they wanted. The flight attendants did not show any extra care or compassion for these young girls travelling by themselves. Interestingly we also took a domestic flight from Casablanca to Marrakech and this flight was excellent! The plane was very clean and modern and the service was decent.,2/10
JFK to CMN. Boarding started on time but as RAM has no rhyme or reason to their boarding process we took off about 30 mins late. Slept for most of the flight dinner was above average breakfast was just an assortment of pastries/yoghurt. Arrived on time. CMN to JFK - again disorganized boarding. Left approx 40 mins late. Upon take off 3 or 4 overhead bins popped open. The passengers around me kept looking for an attendant to rush to assist since no one seemed to notice we were all scared luggage would fall on us. The attendants weren't rude just indifferent. While the aisles filled with trash and the bathrooms became filthy during the 8 hour flights the attendants did each others make up and played with their phones. Little to no leg room. The technology was laughable. Old TV's spaced too far apart and the picture quality was laughable. One movie for the 8 hr flight maybe 2 TV shows and I couldn't hear anyway since my seat didn't have audio. Overall landed 45 mins late. Below average experience.,3/10
Casablanca to Laayoune Morocco and Casablanca to JFK. First trip was wonderful first class seating and very attentive staff. From Casablanca to JFK however it was a completely different story. During the 6.5 hour flight I saw the flight attendants twice - once to drop off our lunch once a few hours later to pick up the garbage before landing. People had been pushing the call buttons but attendants never responded. The inflight video system was horrible and the aircraft was dirty. Conveniently I was on an aisle seat near the galley so I continued to get up and refresh my drink and snacks as I chose.,4/10
MAD-CMN Business Class. Flight departed on time nice service comfortable seats and good food and wine offered. The only problem I had was in obtaining a boarding pass when transiting through Madrid from Heathrow. With the assistance of a helpful Iberia lady I was finally able to get a (hand written) boarding pass but only after some hours. This is a very strange arrangement as the RAM aircraft leaves from the same Terminal (4S) as I had arrived off a BA flight yet the RAM office is literally miles away.,4/10
No booking availability to use a Hong Kong HSBC credit card to book a flight from Morocco to London. This airline has no desire to help their customers! They don't deserve our business. Unfortunately they hold the best flight options to travel from Morocco to the UK. If I could find another way I' do it!!,7/10
Late departure from Heathrow. Once in Casablanca the boarding gate was wrong on our boarding cards and there was no one to help the information screen was showing all other destinations except ours. When we finally found the gate after running around with our two young children at midnight we find that the flight was going to Guinea before Gambia as our schedule said. Once in Guinea we waited onboard for a 1.5 hrs for refuelling and cleaning. Staff are not welcoming nor helpful. Once in Gambia 2 or our 3 suitcases were missing and after daily trips to the Air Maroc office in Gambia and the Airport they arrive.,na
As long as this airline continues to have a monopoly over all travel to North Morocco it will continue to be poor with little incentive to improve its punctuality prices and customer service. The airline is extremely unreliable in my experience. Connecting flights are a bad idea on all 3 occasions that I have travelled to North Morocco (Tangier) on a connecting flight my experience has been negative. Most recently my flight from London to Casablanca was delayed 50 mins and so I missed the connecting flight (which allowed a 1.5 hr stop over) and was left at Casablanca airport from 11pm until 4am without food refreshments accommodation or a customer service representative to assist or provide answers/information.,na
I had booked a flight from Casablanca to Amsterdam together with some 50 or 60 other people. Already during check-in a delay started without explanation or information. Staff behind the desk disappeared came back but the line waiting for check-in did not shrink. Impatient travelers roamed around the hall and came back with different information. RAM staff did nothing until noon when some vouchers for a lunch were distributed. It appeared around that time the flight was cancelled and that another plane might take us. We had been waiting for hours without any form of information. At 18.30 we were ordered to get onto a bus which took us to the delayed plane. First class had been transformed into second class room for your legs had been halved obviously to store more people aboard and most of them considerably smaller that I am. With a stopover in Al Hoceima we finally landed at 3.30 in the morning (local time) at Schiphol so that I had some 4 hours before my next flight to the Caribbean. My luggage arrived 5 days later.,4/10
Montreal-Casablanca. Scheduled 19.25 checked in 16.55. Boarding pass stated boarding 19.00 not a word by check-in staff about any delays although it was already known to them. Arrived at gate 18.30 no one from airline showed up. Monitors showed original departure time well past 19.30. No airport staff inside the departure hall had any answers and no RAM staff were available until 20.10 when the first new departure time update appeared on the monitors. Flight was delayed until 22.15 and no RAM rep bothered to show up at the gate to inform passengers. Finally station manager turned up 20.45 to say that we all should have received food vouchers at check-in but of course he just had to say something. Plane finally left 23.15 and it was clear they skipped bathroom cleaning during the short ground time that the toilets smelt before the first use.,na
We had no problems in terms of flight times or delays. Flight attendants were quite nonchalant and not particularly friendly. The most worrying thing was the state of the aircraft.. Not only was it shabby inside and out there was a huge crack across the emergency exit door and rust all over the wing. Overall I would say a very shabby airline and poor customer service.,na
Cancelled our original flight to Morocco from JFK due to weather then they failed to notify of the rescheduled time. Because they had failed to notify so many passengers the rescheduled flight was delayed causing us to miss our connection in Casablanca. After having to spend a night in Casablanca we arrived in Marrakech 40 mins late only to discover our bags had been lost. On our return arriving at the airport in Marrakech we went to check-in only to find our flight home was oversold after seeing 3 different agents they finally issued our boarding passes. We thought things were finally running smoothly until we arrived in New York and discovered once again they had lost our bags. The delays and baggage issues were exacerbated by terrible customer service.,2/10
We received an email 4 days before we were due to fly cancelling both the outward and return flight. The plane was old and dirty. The staff surly and not interested in serving you. The toilet smelt and they closed the front part of the plane off and told passengers to use the one at the back. Some people complained and ignored this rule.,na
JFK to CMN. Good quality food friendly staff and a smooth flight. Plenty of movies magazines/newspapers provided.,1/10
"Awful airline and only getting worse. Due to budget cuts flights are often cancelled at the last minute and passengers are rerouted from direct flights to itineraries that consist of up to 3 extra flights. The airline will list several flights available but then combine all the passengers for that day on one flight. This makes travel with RAM impossible if you have a connection with a different airline. While travelling to Paris my husband and I had made separate reservations. For some reason he was told on a Monday that his Saturday flight had been cancelled. I was not alerted until Thursday that the same flight had been cancelled. My mother recently flew from JFK to Casablanca. It took her friend 2 hours after landing to receive her baggage. My mother's baggage was left behind in NY. We were told to call back the next day when the suitcase should have arrived on a flight coming in at 8am. The next day I called three times hours after the flight had arrived and was told that they could not confirm that the suitcase had come in. One customer service woman refused to let me speak to her supervisor and hung up on me! We ended up paying a 50$ taxi fare to go to the airport and were told to look for the suitcase ourselves by two employees who were sitting and gossiping and playing with their cell phones. Finally we found an employee in a back office who was willing to do his job. He went to another part of the airport and returned with the suitcase. The suitcase had a huge yellow tag on it that said ""RUSH"" and yet it was 8 hours after it had arrived and no one could confirm it was in Casablance. In short avoid this airline like the plague!",10/10
I cannot recognise the airline that I have used for 20 yrs from some of the comments made. I usually fly Economy LHR to CMN but as I have had a problem with my legs recently I have switched to Business class. In both classes RAM has been totally satisfactory. I have never had a flight cancelled or changed before the day of departure I have only once had a more-than 3 hr delay and in this case cans of drinks were immediately provided and 40 mins later all passengers were taken to a restaurant in the airport. Cabin staff with the odd exception are friendly and helpful especially when they realise I speak some Arabic. The air miles programme is extremely generous. The planes are modern and clean. Even the older planes which I occasionally take on internal flights are satisfactory. One time my baggage went on to Marrakech and was not offloaded at Casa. It arrived back at Casa at 7am the next morning and I was given 300 dirhams compensation for the taxi to and from the airport. This was several years ago and I imagine the compensation will have increased to cater for higher taxi fares.,na
Lisbon airport for our return flight home to Riyadh via Casablanca but there was no flight and no Air Maroc staff to assist us. When I got hold of their Portugal office there was no answer. I called their number in Morocco and was told that the Lisbon-Casablanca flight had been cancelled and they had been unable to reach me. They offered no solution other than a flight 8 days later else I should send a complaint to their email address. At the peak of summer travel season I was forced to purchase new tickets for my family on other airlines to get home. The initial journey from Riyadh to Madrid via Casablanca didn't go smoothly either - they got our luggage to us 5 days late.,8/10
I have flown Royal Air Maroc many times to W.Africa over the last 6 or 7 yrs and the company is getting worse. I flew BCN-CMN-DKR return the return trip was appalling. Both legs DKR-CMN and CMN-BCN the crew were surly rude and incompetent. The 2 767 aircraft they have are old and the crew made no effort at all. The emergency procedures were done so that people sitting near the door weren't able to observe contrary to international law because they told me there were only 4 crew for this flight. Due to the consistent downfall of this airline I will not be using them again for W.African routes.,na
Experience with flying Royal Air Maroc from Frankfurt via Casablanca-Marrakech can be summarized as: Old and dirty airplane +5 hrs delay in Casablanca without any explanation from ground crew no service from staff several people in same flight did not get luggage until several days later.,4/10
I have flown with Royal Air Maroc many times it's a very good airline and it has a reputation I can't seem to find when I'm on-board their aircrafts. Staff are very good and great with customer service. I was flying from London-Tangier and one man decided to smoke in the toilets the staff took this as a serious problem and treated him fairly and when we landed in Tangier he was arrested it's good to see action taken. They served lunch which I always love I had the chicken with rice and potatoes very tasty. Royal Air Maroc is a standard airline with great seats and very friendly staff their English is superb so no communication problems will occur on-board. It was very clean I called a member of staff 6 times during the 3 hr flight she was very happy serving me all the time.,na
CMN-AMS. I have flown Air Maroc multiple times and when everything goes fine they offer quite good value for money: food served on European routes plus wine and beer and a generous baggage allowance for several European and African destinations:30 kg. And their loyalty program is good too. But when there is a disturbance nobody ever takes responsibility for anything and that is infuriating. I've seen terrible scenes on board which are beyond a Hollywood movie. Although I'm sometimes disappointed I will usually fly them again.,10/10
I flew with Royal Air Maroc to Morocco. I bought a package that made me take a Delta Connections flight from Boston's Logan-New York's JFK. The Delta flight was bumpy! Once at JFK I made my way over to the terminal. I had to wait 8 hrs for the plane to show up. I knew this ahead of time the Delta flight was a morning flight and the Royal Air Maroc flight was at 6:32 PM. Once it was time to board the line was ridiculous. Once on board the Boeing 767 I sat down and the seats were comfortable and reclined reasonably far. About 1hr into the flight they served dinner. There was a menu and all the meals were hot. If you're ever on thus flight get the chicken. The flight was very smooth the cabin crew was very nice and also served breakfast. The landing was excellent very smooth. The 8 hr wait wasn't too bad.,6/10
Not impressed at all. I flew from London Heathrow-Casablanca which was bearable although the staff were very rude and aggressive - they obviously have no customer service skills. I would probably lose my job if I spoke to customers the way this airline's staff do. The return journey was a shambles - the original flight from Marrakech- Casablanca was cancelled and no explanation given so I was put on another flight at a later time which meant I made the connection from Casablanca-Heathrow with mins to spare. Again the staff were rude patronising and arrogant the food was unidentifiable and no apologies were given in respect of the cancelled flight added stress and subsequently lost baggage (which I am still waiting for).,7/10
Please do not book with this airline if you want to save yourself the stress anger frustration and rudeness that we experienced. We booked a return flight from LHR-AGA. Our outbound flight was delayed by 4 hrs so we missed our connecting flight from CMN-AGA. It took more than 14 hrs it should have been less than 8 hrs. Our flight home was horrendous. We managed to get a flight from AGA-CMN but as we hurried to get our flight to LHR we were refused boarding even though we had valid boarding passes and tickets. The rude check-in staff told us that there was a problem with our tickets and to speak to our booking agent. It turns out our tickets were cancelled without our permission. We were stranded at the boarding gate. The only reason I could think of was that the airline had double booked their seats because there was a large crowd of passengers before us and 2 more passengers also had their tickets cancelled and were in the same situation as us. The check-in assistant did not help us and sent us from pillar to post asking us to speak to the customer team downstairs when our flight was about to depart. We enquired about getting our luggage back and we were told that it was being offloaded. However our luggage was not offloaded and it flew to LHR. We were told that the next plane to LHR would be in 24 hours. We protested (with 2 other passengers) eventually a person at the airport gave us tickets to LGW (not LHR) which would be a 10 hr trip on 2 planes going via Tunisia. We were not given any food or drink for the inconvenience caused. We arrived at LGW at 1am in the morning without our luggage. We should have been in LHR by 6pm. We had to pay a mighty fare to get from LGW to home we didn't get our luggage for another 3 days. Overall a nightmare of a journey we wrote to them 3 times demanding an explanation for this unacceptable journey. They have not replied.,1/10
My experience with RAM has been you get less than what you pay for. We were flying NYC to Guinea via Casablanca in NYC it took 2 hours to check us in because the counter person did not know the country code for Guinea and then he lost all the information and then there were issues with not believing a passports validity etc. We were travelling with an infant who was on our lap you must pay to have the infant on your lap which is fine. Except in NYC they booked our daughter on a different flight than us out of Casablanca. We did not notice this until we got to Casablanca. They refused to give my daughter a boarding pass to get on the plane! Saying she had to wait in Casablanca for two more days because that is when her ticket is for - she is 17 months old! We finally managed to find someone with a brain who said to check her in she is an infant - and then the plane was only half full so I really don't understand the problem there! The flight attendants were beyond rude they served drinks only once during an 8 hour flight when I asked for some water for my daughter's cup they would only fill it 25% full - so I had to keep getting up and going to the galley to pour my own drinks. The bathrooms stank the plane was falling apart.,na
Roundtrip BCN to Tangiers. It's a different world on RAM. Passengers move around during take- off and landing. Women seated together in groups with the kids and the men sit together up front. No respect for personal space poor service despite large cabin crew.,1/10
