,Review,Rating,cleaned_reviews
238,I was due to travel from Casablanca on 6th of September (never travel on Friday) to Barcelona. Despite arriving early there was a long queue at check in. As is usually the case at Casablanca there was much shouting and arm waving during the process with the police called to moderate one argument which looked to be heading towards a fight. Eventually got to the front of the queue to be told that the flight was overbooked and they had no seat for me. I was given a boarding pass for the direct flight to London at 3pm the next day. I explained that I did not want to spend another night away from home and that I would like to transfer to any other flight to Europe. I was told there were no seats available. I was given a slip of paper to take to the cashier to claim 1500 Dirhams compensation. The cashier refused to pay offering only an upgrade to business class for my next flight. I spent some time at the ticket office trying to get another ticket to anywhere but was told that the ticket office could not issue tickets and that I had to queue up at a check in desk to ask if there was space on a flight. I did this twice which took until after lunch. I finally admitted defeat and went to the airline's accommodation office where I eventually was given a voucher for a local hotel.,3/10,due travel casablanca th september never travel friday barcelona despite arriving early long queue check usually case casablanca much shouting arm waving process police called moderate one argument looked heading towards fight eventually got front queue told flight overbooked seat given boarding pass direct flight london pm next day explained want spend another night away home would like transfer flight europe told seats available given slip paper take cashier claim dirhams compensation cashier refused pay offering upgrade business class next flight spent time ticket office trying get another ticket anywhere told ticket office could issue tickets queue check desk ask space flight twice took lunch finally admitted defeat went airlines accommodation office eventually given voucher local hotel
239,I flew Air Maroc from JFK to Casablanca on July 12 2013. The flight was great. I did not encounter any of the negative comments I usually read. It was a great flight with very good food and excellent private entertainment.,1/10,flew air maroc jfk casablanca july flight great encounter negative comments usually read great flight good food excellent private entertainment
240,Last month I flew from Barcelona to Casablanca and on to Marrakech. First flight was supposed to be at 4pm and it was cancelled. Next flight was at 8pm but it was overbooked and I didn't get on it. Booked on a flight at 10pm. This was delayed and we left Barcelona at 11pm. We arrived so late at Casablanca that we missed our connection to Marrakech. Tried to get information from staff but they were really unhelpful and not able to find any solution. Finally after 3 hours wait at customer services we were booked on the next flight to Marrakech which was at 11am the next day. Nobody helped us and all the staff we approached from the Royal Air Maroc were rude.,4/10,last month flew barcelona casablanca marrakech first flight supposed pm cancelled next flight pm overbooked didnt get booked flight pm delayed left barcelona pm arrived late casablanca missed connection marrakech tried get information staff really unhelpful able find solution finally hours wait customer services booked next flight marrakech next day nobody helped us staff approached royal air maroc rude
241,"NY-Casablanca-NY this past week. Outbound flight delayed 5 hours connection from Casablanca-Barcelona delayed another 5 hours. Airport staff for RAM were not helpful with no useful information. No one at Casablanca airport knew about our flight timing the standard answer was to check the screen. The seats onboard were not spacious service was unfriendly. The bathrooms were filthy at the time of departure both ways half way through both flights there was toilet paper on the floors counters were constantly wet. Food was palatable but considering the fine quality of Moroccan cuisine this airline meal didn't match up. On arrival in Casablanca we got bussed to the terminal. If you even remotely consider asking anyone for anything at Casablanca Airport they will ""beg"" for money so keep a lot of spare change handy. Ground staff at RAM Casablanca are the least helpful they don't speak any English!",1/10,nycasablancany past week outbound flight delayed hours connection casablancabarcelona delayed another hours airport staff ram helpful useful information one casablanca airport knew flight timing standard answer check screen seats onboard spacious service unfriendly bathrooms filthy time departure ways half way flights toilet paper floors counters constantly wet food palatable considering fine quality moroccan cuisine airline meal didnt match arrival casablanca got bussed terminal even remotely consider asking anyone anything casablanca airport beg money keep lot spare change handy ground staff ram casablanca least helpful dont speak english
242,The flight was horrible. Rome to Casablanca - had no one to help us - the plane was dirty service poor very unfriendly and not willing to talk with us even though we were trying to speak to them in French. Arrived 2 hours late - luggage didn't had to make repeat trips to the airport to wait for planes to come in to see if luggage was on it one bag did not arrive until the day before we were to leave - 9 days later.,1/10,flight horrible rome casablanca one help us plane dirty service poor unfriendly willing talk us even though trying speak french arrived hours late luggage didnt make repeat trips airport wait planes come see luggage one bag arrive day leave days later
243,After a pleasant flight with Egyptair to JFK my return was from Montreal to Casablanca for a conference on Royal Air Maroc. A dreadful experience from start to finish. Only one inedible meal was served on the nearly 11 hour flight. Crew was rude and disinterested. The 30 year old B-747 had no individual entertainment but a hazy barely functional overhead TV monitor playing what seemed to be a century-old Arabic film. As others have reported the bathrooms were very dirty. Never again.,1/10,pleasant flight egyptair jfk return montreal casablanca conference royal air maroc dreadful experience start finish one inedible meal served nearly hour flight crew rude disinterested year old b individual entertainment hazy barely functional overhead tv monitor playing seemed centuryold arabic film others reported bathrooms dirty never
244,London Heathrow to Casablanca June 4th 2013. After reading the many negative reviews on this airline we were very pleasantly surprised. We departed on time the flight crew were pleasant and the meal was good. I only used the bathroom early on in the flight but it was spotless. Legroom is a little cramped but overall we were very happy with the flight.,1/10,london heathrow casablanca june th reading many negative reviews airline pleasantly surprised departed time flight crew pleasant meal good used bathroom early flight spotless legroom little cramped overall happy flight
245,June 17th. Casablanca to Dakar Senegal. Our second flight with RAM in a fortnight and again we were not disappointed. Flight left on time aircraft was new the meal was very nice and the flight crew pleasant. We chose RAM because it was a direct flight and the price was reasonable.,9/10,june th casablanca dakar senegal second flight ram fortnight disappointed flight left time aircraft new meal nice flight crew pleasant chose ram direct flight price reasonable
246,Flight supposed to be direct from Marrakech to Marseille. In fact flight Marrakech to Bordeaux (500 kms north of Marseille) then stop for 40 min blocked in the plane then flight Bordeaux - Marseille. 4hrs 15min instead of 2hrs 30min. No notice from Royal Air Maroc before plane registering (if they advised people could have taken Ryanair flight leaving around the same time!). In the plane no place for the legs very poor food no entertainment.,9/10,flight supposed direct marrakech marseille fact flight marrakech bordeaux kms north marseille stop min blocked plane flight bordeaux marseille hrs min instead hrs min notice royal air maroc plane registering advised people could taken ryanair flight leaving around time plane place legs poor food entertainment
247,AT850 last Monday. A good flight with RAM. 738(RGJ) this aircraft has a sky interior that was very nice. Crew were not too friendly. The food was good and service was not bad for the price I paid (€105). I really like the seats. One thing RAM needs to do: FA's need to be more friendly to passengers.,2/10,last monday good flight ram rgj aircraft sky interior nice crew friendly food good service bad price paid really like seats one thing ram needs fas need friendly passengers
248,Montreal to Casablanca. Prices: higher than any airline out there. Seats not comfortable and food horrible. Staff not friendly at all. I wish there was another airline on the same route.,7/10,montreal casablanca prices higher airline seats comfortable food horrible staff friendly wish another airline route
249,CMN-LHR. The experience was shockingly bad from start to finish. Chaotic boarding which left London-bound passengers worried that they may end up in Toulouse no explanations given for delays very cramped seating announcements (including the safety demo) made in barely audible barely intelligible English the list goes on. I've also never seen a cabin so poorly maintained.,1/10,cmnlhr experience shockingly bad start finish chaotic boarding left londonbound passengers worried may end toulouse explanations given delays cramped seating announcements including safety demo made barely audible barely intelligible english list goes ive also never seen cabin poorly maintained
250,Montreal to Casablanca in economy class. The seats were tight and not comfortable. The food is so-so. The toilets are dirty. It seems like they don't clean the aircraft very well. The entertainment is almost non existent with TVs dating from the 70s. Too bad Morocco has a monopoly on the Montreal - Casablanca flight otherwise I would never flight with this airline.,4/10,montreal casablanca economy class seats tight comfortable food soso toilets dirty seems like dont clean aircraft well entertainment almost non existent tvs dating bad morocco monopoly montreal casablanca flight otherwise would never flight airline
251,2 round-trip flights between NYC and Casablanca within the past 3 months and every time the conditions haven't been clean. When I asked for the filthy bathroom to be cleaned the staff acted like it wasn't their job. They take out water bottles prior to flight but then don't provide enough water on the plane. On some planes the seats don't recline. The ear phones don't always work.,3/10,roundtrip flights nyc casablanca within past months every time conditions havent clean asked filthy bathroom cleaned staff acted like wasnt job take water bottles prior flight dont provide enough water plane planes seats dont recline ear phones dont always work
252,Recently flew to Casablanca and back. I was pleasantly surprised with the quality of the flight. In business class the food was delicious fresh and served nicely. Video quality was good as was the selection of films although the headset was not as comfortable as on some other airlines. Arrived early and had to wait a little for a gate at JFK but I can't blame the airline for this. Would not hesitate to recommend the airline and plan to take it on my next flight to Morocco and perhaps for a connection elsewhere in North Africa to avoid connecting in Europe.,1/10,recently flew casablanca back pleasantly surprised quality flight business class food delicious fresh served nicely video quality good selection films although headset comfortable airlines arrived early wait little gate jfk cant blame airline would hesitate recommend airline plan take next flight morocco perhaps connection elsewhere north africa avoid connecting europe
253,Beirut to Casablanca and a week later Casablanca to Cairo. Both sectors were on old. tattered and filthy B737-800's. The food was horrible to say the least. The crew was a mixed bag with male flight attendants tending to be slightly friendlier than female staff. No IFE of any sort with just overhead video screens scattered throughout the planes playing the same old Egyptian movie again and again. But the worst thing is surely the disgraceful condition of the bathrooms. They were absolutely revolting and smelly and not cleaned throughout the flights. Royal Air Maroc is surely the worst airline I have ever been on.,9/10,beirut casablanca week later casablanca cairo sectors old tattered filthy bs food horrible say least crew mixed bag male flight attendants tending slightly friendlier female staff ife sort overhead video screens scattered throughout planes playing old egyptian movie worst thing surely disgraceful condition bathrooms absolutely revolting smelly cleaned throughout flights royal air maroc surely worst airline ever
254,Flew on March 30 from Rome to CMN. Was apprehensive after reading such negative reviews. However we had no problems at all. The plane was in good condition the staff courteous and the snack was OK too.,1/10,flew march rome cmn apprehensive reading negative reviews however problems plane good condition staff courteous snack ok
255,Was scheduled for Barcelona-Tangier. Showed up at the airport 3 hours early no check-in staff. 1 hour before departure still no check in staff - was told the flight had been cancelled no reason as to why. I was given a call centre number. They rescheduled me for the following night's flight - no explanation. The flight had a further 2 hour delay the next night. The aircraft condition was a mess. Dirty cramped smelly. The food was substandard. And that was the fastest safety demonstration I have ever seen in my life - no more than 3 minutes. Landed in Tangier 35 hours late. Lesson learned they will not have my custom again.,7/10,scheduled barcelonatangier showed airport hours early checkin staff hour departure still check staff told flight cancelled reason given call centre number rescheduled following nights flight explanation flight hour delay next night aircraft condition mess dirty cramped smelly food substandard fastest safety demonstration ever seen life minutes landed tangier hours late lesson learned custom
256,Flew Barcelona to Tangier. Turned up at BCN airport 3 hours prior to the scheduled flight time. Check in desks were abandoned. About 1 hour before boarding there was still no one at check in. A number of passengers phoned the airline to find out what was going on only to be told the flight had been cancelled. No notifications were provided to any of the passengers and the flight was rescheduled to the following day. Not even the information boards in the airport reflected that the flight was cancelled. I had to go back to my hotel and come back the following day only to find the flight times had been changed twice. When I did eventually get on the plane the interior was in a pitiful state and the flight staff were appalling. Never again.,na,flew barcelona tangier turned bcn airport hours prior scheduled flight time check desks abandoned hour boarding still one check number passengers phoned airline find going told flight cancelled notifications provided passengers flight rescheduled following day even information boards airport reflected flight cancelled go back hotel come back following day find flight times changed twice eventually get plane interior pitiful state flight staff appalling never
257,Lisbon to Marrakech via Casablanca. Lisbon to Casablanca left on time with connecting flight in Casablanca cancelled with the option to wait in Casablanca domestic (!) airport for flight or be bussed to Marrakech. I took the latter and arrived after the flight would have as immigration delays and luggage retrieval delayed the bus departure. Royal Air Maroc staff were overall dismissive and generally begrudgingly helpful except for the fellow who got us to our bus: he worked hard against all odds to get us to Marrakech. Worse to come on return - Marrakech to Casablanca flight sort of left on time but again delayed in Casablanca for 1.5 hours with no help from RAM staff other than to be coldly told to 'go sit and wait for 45 minutes. 1.5 hours later we departed. Given late arrival in Lisbon I missed connecting transport resulting in additional expenses and very late in the night arrival at my destination.,na,lisbon marrakech via casablanca lisbon casablanca left time connecting flight casablanca cancelled option wait casablanca domestic airport flight bussed marrakech took latter arrived flight would immigration delays luggage retrieval delayed bus departure royal air maroc staff overall dismissive generally begrudgingly helpful except fellow got us bus worked hard odds get us marrakech worse come return marrakech casablanca flight sort left time delayed casablanca hours help ram staff coldly told go sit wait minutes hours later departed given late arrival lisbon missed connecting transport resulting additional expenses late night arrival destination
258,Just returned home from Marrakech. Aircraft was B737-800 but the crews weren't very professional and friendly (I had to remind them several times that I wanted water and they turned the TV on an hour after take off). Aircraft interior and toilet during the first leg (Frankfurt-Casablanca) was bad and the food was 'so- so' as well as not being generous enough with portion. Will not fly with Royal Air Maroc anymore.,na,returned home marrakech aircraft b crews werent professional friendly remind several times wanted water turned tv hour take aircraft interior toilet first leg frankfurtcasablanca bad food well generous enough portion fly royal air maroc anymore
259,Paris Orly to Marrakech and return - had little choice but to take this option and basically got what I expected average / poor service in old aircraft and a tired crew. No entertainment on a 3hr flight seats uncomfortable and cramped. Won't be going back if I can help it.,4/10,paris orly marrakech return little choice take option basically got expected average poor service old aircraft tired crew entertainment hr flight seats uncomfortable cramped wont going back help
260,CMN-LHR. Check-in was slow and disorganised dealing with a passenger's overweight baggage in front of us at the counter took them nearly half an hour during which the check-in attendants changed shift! Boarding was a shambles - 15 mins after heading into the airbridge people started coming out again for what reason I am not sure but it resulted in both staff members leaving their posts at the gate so random people could just walk onto the plane. Those of us at the back of the queue got on without anyone looking at our boarding passes! Meal was tasteless mush (I chose the fish) and the announcements were deafeningly loud and distorted. For this reason they decided not to play the movie which we can be thankful for. Plane was a bit old but not too bad comfort level was OK but seats weren't the greatest.,4/10,cmnlhr checkin slow disorganised dealing passengers overweight baggage front us counter took nearly half hour checkin attendants changed shift boarding shambles mins heading airbridge people started coming reason sure resulted staff members leaving posts gate random people could walk onto plane us back queue got without anyone looking boarding passes meal tasteless mush chose fish announcements deafeningly loud distorted reason decided play movie thankful plane bit old bad comfort level ok seats werent greatest
261,Everything was horrible. Dedicated check-in at CMN airport completely chaotic no enforcement of cabin luggage restrictions (business class overhead bins already stuffed when I boarded the plane) cabin interior both old and dirty service limited to an absolute minimum.,1/10,everything horrible dedicated checkin cmn airport completely chaotic enforcement cabin luggage restrictions business class overhead bins already stuffed boarded plane cabin interior old dirty service limited absolute minimum
262,Marrakech-Bordeaux 5/3/2013. Flight on time in fact was early. Crew were smart and attentive. But the aeroplane was filthy. My armrest was broken and there was food splattered all over the back of the seat in front. Carpet was filthy with rubbish strewn about.,na,marrakechbordeaux flight time fact early crew smart attentive aeroplane filthy armrest broken food splattered back seat front carpet filthy rubbish strewn
263,Flew from Marrakech to Fez (via Casablanca) in business class. The business class is in name alone. Its just a scam to charge tourists twice as much with the same seats no meals or drinks no service no airport lounge and no priority boarding. There are multiple parts of the plane's interior which are falling apart. And then finally your bags are lost and you need to travel to the airport yourself every night to see if they have arrived (as they won't deliver them and won't advise you if they have arrived).,5/10,flew marrakech fez via casablanca business class business class name alone scam charge tourists twice much seats meals drinks service airport lounge priority boarding multiple parts planes interior falling apart finally bags lost need travel airport every night see arrived wont deliver wont advise arrived
264,Just flew back from Casablanca to JFK - the airplane was dirty. The food was terrible. My daughter is a coeliac - requested a gluten free meal when booking and told no problem. They gave her a regular meal with bread and cake. Advised them it was a problem - they looked at us like we were crazy. Service from the flight attendants was terrible. Wanted a glass of water - went to the 'kitchen' area - 2 flight attendants were fast asleep. The bathrooms were disgusting. Never Again.,na,flew back casablanca jfk airplane dirty food terrible daughter coeliac requested gluten free meal booking told problem gave regular meal bread cake advised problem looked us like crazy service flight attendants terrible wanted glass water went kitchen area flight attendants fast asleep bathrooms disgusting never
265,Montreal - Casablanca return on 767-300ER. Seat pitch was okay. Outbound the food and washroom cleanliness were okay. On the return however food and washroom cleanliness were far from good - and water wasn't offered during the flight (had to go to the galley when required). Ceiling-mounted TVs were not visible from our seating positions. Flights pretty much on time and no baggage issues.,1/10,montreal casablanca return er seat pitch okay outbound food washroom cleanliness okay return however food washroom cleanliness far good water wasnt offered flight go galley required ceilingmounted tvs visible seating positions flights pretty much time baggage issues
266,My wife and I flew from Paris (Orly) to Marrakech and return 2 weeks ago. After booking on-line in Australia we had questions about the boarding information which was written in French. After receiving no response from their published call centre after 5 attempts we gave up and. The flight itself was awful. Our seats and meal trays were filthy and we had to wipe them down with hand wipes to remove food and other material. On the return trip there was no room in the overhead lockers for our carry on luggage. Cabin crew just asked to me to hold the bag in my lap and it wasn't until we started moving that they asked me to stand up and put it in the business class area. Other passengers took calls on their mobile phones during the take-off run. Will never fly RAM again.,7/10,wife flew paris orly marrakech return weeks ago booking online australia questions boarding information written french receiving response published call centre attempts gave flight awful seats meal trays filthy wipe hand wipes remove food material return trip room overhead lockers carry luggage cabin crew asked hold bag lap wasnt started moving asked stand put business class area passengers took calls mobile phones takeoff run never fly ram
267,We fly direct from JFK to Casablanca. Service is terrible plane is filthy. On my most recent flight it was delayed 4 hours with no apology our seats had no padding and mid flight there was a flood down our aisle from the bathroom. Food is awful and there has never been a movie on board. In the past our seats have been sold to someone else and we were forced to stay in morocco another day. They are the only direct flight from JFK to Morocco.,1/10,fly direct jfk casablanca service terrible plane filthy recent flight delayed hours apology seats padding mid flight flood aisle bathroom food awful never movie board past seats sold someone else forced stay morocco another day direct flight jfk morocco
268,Casablanca to Bologna 1 hour delay. Nobody apologized. Food horrible toilets and aircraft not well maintained and not cleaned.,na,casablanca bologna hour delay nobody apologized food horrible toilets aircraft well maintained cleaned
269,CMN to NKC. Took off almost an hour late of schedule and crew have never apologized. Food terrible for business class. The plane was not terribly old but serious lack of proper maintenance on the interior. Went to the lavatory and I just don't want to go there ever again because of the lack of maintenance. Baggage handling was OK. The service from the crew member was mediocre.,3/10,cmn nkc took almost hour late schedule crew never apologized food terrible business class plane terribly old serious lack proper maintenance interior went lavatory dont want go ever lack maintenance baggage handling ok service crew member mediocre
270,RAK-CMN-TNG on ATR 72-600 with 2.5 hrs layover in CMN. Aircraft quite new but not that clean. Seat pitch was ok and seat quite comfortable. No snacks were given on board. I think the price was not reasonable for such short domestic flight.,4/10,rakcmntng atr hrs layover cmn aircraft quite new clean seat pitch ok seat quite comfortable snacks given board think price reasonable short domestic flight
271,"Marrakech-Munich on B737-800. Flight departed and arrived on time. A bit tired looking 737 not too much leg room but clean. Very nice attentive and smiling cabin crew hot breakfast (some pancakes yoghurt jam honey cream cheese bread roll) hot drinks and fruit juices and water. IFE of overhead monitors with air map and some comedy shorts. Quite surprised how ""ok"" the flight was although seats would be more comfortable with more legroom.",4/10,marrakechmunich b flight departed arrived time bit tired looking much leg room clean nice attentive smiling cabin crew hot breakfast pancakes yoghurt jam honey cream cheese bread roll hot drinks fruit juices water ife overhead monitors air map comedy shorts quite surprised ok flight although seats would comfortable legroom
272,Domestic flight Casablanca - Dakhla and back. Flight times re-scheduled 1 hour later a few days before departure without any mail - or text notice. Food just terrible small dry white bread toasts. Will not fly with them again if I can avoid it!,8/10,domestic flight casablanca dakhla back flight times rescheduled hour later days departure without mail text notice food terrible small dry white bread toasts fly avoid
273,Flew Montreal to Tunis via Casablanca and back in April 2012 and was pleasantly surprised by the quality of all four flights. Flights arrived punctually. Service was attentive and friendly. Baggage arrived at destination safely. The stopovers in Casablanca were rather a problem as passengers without dirham's were unable to pay for a coffee or snack. Yet all in all I would not rate this airlines any worse than others I have used for example Delta.,1/10,flew montreal tunis via casablanca back april pleasantly surprised quality four flights flights arrived punctually service attentive friendly baggage arrived destination safely stopovers casablanca rather problem passengers without dirhams unable pay coffee snack yet would rate airlines worse others used example delta
274,4 domestic flights recently - Most of the aircraft (ATR72) were dirty shabby and very worn which doesn't give a good first impression. Not sure what the cabin crews role was as they did nothing other than hold up at safety card at the start of the flight no inflight service whatsoever not even a glass of water which would have been appreciated on the longer sectors. Leg room was poor as was the general seat comfort having said that 1 flight was on a brand new aircraft 4 months old comfortable adequate legroom clean very quiet and a pleasure to fly on still no service from the crew though!,8/10,domestic flights recently aircraft atr dirty shabby worn doesnt give good first impression sure cabin crews role nothing hold safety card start flight inflight service whatsoever even glass water would appreciated longer sectors leg room poor general seat comfort said flight brand new aircraft months old comfortable adequate legroom clean quiet pleasure fly still service crew though
275,Our flight from JFK to Morocco was fine. We took off 2 hours late but that did not affect our connection to Marrakech. Flight home went as scheduled. Experience was not unlike many US airlines.,2/10,flight jfk morocco fine took hours late affect connection marrakech flight home went scheduled experience unlike many us airlines
276,I flew JFK-CMN many years ago and boarding was chaotic and disorganized. People ran to the counter in a stampede there was pushing and shoving. I stayed in my seat in the lounge until the crowd had boarded. I couldn't understand this as all had assigned seats. Years later boarding was much more civil and rows were called. I must add however that the airline food was excellent despite the 6 hour delay at JFK. Given a food voucher however still ended up paying approx 5 USD extra because the voucher was inadequate for the price of food at JFK.,6/10,flew jfkcmn many years ago boarding chaotic disorganized people ran counter stampede pushing shoving stayed seat lounge crowd boarded couldnt understand assigned seats years later boarding much civil rows called must add however airline food excellent despite hour delay jfk given food voucher however still ended paying approx usd extra voucher inadequate price food jfk
277,Little leg room noisy compartments no music channels working on either flights. On one of 2 flights (round trip JFK to Casablanca) 1 of 4 toilets were broken and on both flights the toilets were filthy. Attendants indifferent and most of the time could not be summoned. Meals poor (though on return flight the fish was excellent). Almost impossible to get anything to drink during flights. Sat on tarmac 3 hours in Casablanca on return to JFK.,3/10,little leg room noisy compartments music channels working either flights one flights round trip jfk casablanca toilets broken flights toilets filthy attendants indifferent time could summoned meals poor though return flight fish excellent almost impossible get anything drink flights sat tarmac hours casablanca return jfk
278,Recently flew from London to Casablanca return. The first flight was ok. The second was terrible. There was so little legroom that I had to sit with my legs splayed apart for the whole flight and the top of the seat in front was only about 4 inches from my face. On take-off the seat in front of me collapsed backwards and I ended up with that passenger in my lap. The seat in front of my wife would not stay in the upright position so that seat was reclined for the entire flight including take-off and landing. Cabin crew checked seats and seat belts 4 times before take-off but didn't once notice this. We were not given any arrival cards for Heathrow on this flight and the food was terrible.,1/10,recently flew london casablanca return first flight ok second terrible little legroom sit legs splayed apart whole flight top seat front inches face takeoff seat front collapsed backwards ended passenger lap seat front wife would stay upright position seat reclined entire flight including takeoff landing cabin crew checked seats seat belts times takeoff didnt notice given arrival cards heathrow flight food terrible
279,Casablanca to JFK - total lack of inflight service. My biggest concern was the drinking and rowdy crowd of 6-8 men standing and sitting in the back of coach the entire flight. After landing at JFK while we were taxiing and waiting for a gate they continued standing and walking about along with flight attendants. Many others were up and removing their bags from the overhead bins while we were taxiing which lasted for over a half an hour. Flight attendants made no attempt to stop or secure anything. I had had two very small glasses of water for a 7 hour flight and nothing else to drink. They offered nothing other than coffee or tea with the snack service.,na,casablanca jfk total lack inflight service biggest concern drinking rowdy crowd men standing sitting back coach entire flight landing jfk taxiing waiting gate continued standing walking along flight attendants many others removing bags overhead bins taxiing lasted half hour flight attendants made attempt stop secure anything two small glasses water hour flight nothing else drink offered nothing coffee tea snack service
280,Flew to Casablanca from JFK return to JFK. Flight left 5 mins later than scheduled. Much better that most US flights. Plane while a little old was clean decent meal and reasonably friendly attendants. Entertainment needs to be looked at but was a night flight so sleep was needed. Arrived 30 mins before scheduled. Return much the same. Problem was at JFK. Waited 30 mins to disembark and another 30 mins for our bags.,4/10,flew casablanca jfk return jfk flight left mins later scheduled much better us flights plane little old clean decent meal reasonably friendly attendants entertainment needs looked night flight sleep needed arrived mins scheduled return much problem jfk waited mins disembark another mins bags
281,Pleasantly surprised when flying from Madrid to Casablanca. Boarded 45 minutes before scheduled-take off seat 18A is recommended (exit row = loads of legroom) and landed 40 minutes early. Crew efficient if a little serious. Difficult to fault and beats the Iberia flight from Heathrow hands-down.,8/10,pleasantly surprised flying madrid casablanca boarded minutes scheduledtake seat recommended exit row loads legroom landed minutes early crew efficient little serious difficult fault beats iberia flight heathrow handsdown
282,BRU-CMN-BRU. Both flights had delays. Return flights were 2 hrs late. Ground crew not helpful and not able to give us information. Food onboard was very bad. Cabin crew service was neutral. I will try to avoid in the future.,8/10,brucmnbru flights delays return flights hrs late ground crew helpful able give us information food onboard bad cabin crew service neutral try avoid future
283,JFK-CMN. Delayed 2 hours aircraft was very old nothing worked correctly bathrooms not clean and the stewards did not care! If you asked for anything they would not provide it don't be surprised to hear things like we are on break!. They should act on this ASAP or lose customers.,na,jfkcmn delayed hours aircraft old nothing worked correctly bathrooms clean stewards care asked anything would provide dont surprised hear things like break act asap lose customers
284,Montreal to Casablanca. At check-in I was told my second piece of carry on would cost me an additional $150. I managed to stuff everything from my backpack into the two pieces of checked luggage and my roller bag. When we boarded passenger after passenger boarded with two pieces of luggage. I complained and was told that it was too late to do anything about it. No apologies no empathy. Service on the flight was abysmal. You had to ask two and three times for anything and then it was provided with a surly attitude. Attendant working our section was reading a paper when the plane landed. Terrible experience I won't travel them again!,1/10,montreal casablanca checkin told second piece carry would cost additional managed stuff everything backpack two pieces checked luggage roller bag boarded passenger passenger boarded two pieces luggage complained told late anything apologies empathy service flight abysmal ask two three times anything provided surly attitude attendant working section reading paper plane landed terrible experience wont travel
285,JFK to Casablanca. Flight delayed 2 hours. Plane and equipment obviously quite dated. My headphone connection on the seat didn't work many connections didn't. Bathrooms were dirty odour was horrifying little to no soap or tissue paper. Return flight to JFK was similar except the bathroom a bit better. On both flights flight attendants were courteous and kind. I'd rather pay a bit more and feel comfortable on another airline.,2/10,jfk casablanca flight delayed hours plane equipment obviously quite dated headphone connection seat didnt work many connections didnt bathrooms dirty odour horrifying little soap tissue paper return flight jfk similar except bathroom bit better flights flight attendants courteous kind id rather pay bit feel comfortable another airline
286,"Return JFK-Casablanca. Equipment is very old food was awful the 2 bathrooms near my seat were closed down 3 hrs into our 7.5 hr flight. Neither bathroom had soap and tissues instead of paper towels. TV screens were so old we could barely discern the figures on the screen one movie shown the whole flight. Many seats were broken. Stewardess near me sat on a box with her head against a pillow reading a newspaper. When passengers came by for extra water she lifted her head and nodded as if to say ""take the water yourself"".",1/10,return jfkcasablanca equipment old food awful bathrooms near seat closed hrs hr flight neither bathroom soap tissues instead paper towels tv screens old could barely discern figures screen one movie shown whole flight many seats broken stewardess near sat box head pillow reading newspaper passengers came extra water lifted head nodded say take water
287,Economy legroom LHR-CMN return in a 737 and A321 respectively was non-existent. Once one person had reclined their seat others were made even more uncomfortable which cabin crew seemed oblivious to. Many trays didn't work and onboard entertainment system started during the descent to LHR. Outbound journey the cabin crew spoke French and Arabic but English was utterly incomprehensible.,na,economy legroom lhrcmn return respectively nonexistent one person reclined seat others made even uncomfortable cabin crew seemed oblivious many trays didnt work onboard entertainment system started descent lhr outbound journey cabin crew spoke french arabic english utterly incomprehensible
288,Unfortunately once again Royal Air Maroc's staff let them down. CMN to LHR - absolute chaos checking in nothing works baggage labels not printing took over 1 hour just to check 1 piece of luggage in - no apology no explanation. Upon boarding it was noticeable that the level of cleanliness was not up to scratch. Staff spoke broken English and were all rather rude. Half way through the flight I started to get a head-ache switched on the attendants light and sat there in excess of 20 minutes before a very kind fellow passenger actually went up to the business class section to speak to the crew manager. The attendants replied 'We are not on duty now - we do not have to serve you anymore'!,na,unfortunately royal air marocs staff let cmn lhr absolute chaos checking nothing works baggage labels printing took hour check piece luggage apology explanation upon boarding noticeable level cleanliness scratch staff spoke broken english rather rude half way flight started get headache switched attendants light sat excess minutes kind fellow passenger actually went business class section speak crew manager attendants replied duty serve anymore
289,Good value for money. We flew SVO-CMN CMN-JFK return. Cabins were in a fairly good condition dinner was great and very tasty. In addition to hot meals there were salads cheese cream and oriental sweets. Flight attendants were friendly and spoke three languages. Each seat was equipped with a blanket pillow headphones and eye mask. The airline falls from grace with constant delays of 20-40 minutes but despite this they often arrive on time.,na,good value money flew svocmn cmnjfk return cabins fairly good condition dinner great tasty addition hot meals salads cheese cream oriental sweets flight attendants friendly spoke three languages seat equipped blanket pillow headphones eye mask airline falls grace constant delays minutes despite often arrive time
290,RAK to CMN and CMN to MPX with my old sick mother. On first leg boarding my mother from the wheelchair to the ATR42 was a nightmare due to lack of elevators at the airport. But crew was professional and patient. Plane was in excellent condition. Even on a 40 minutes flight we were offered of a glass of water or cup of coffee. Second leg on an oldish 737 was no problem for boarding through jetway. Legroom was above average. Food remarkably tasty compared to the average. Crew friendly and helpful. I ask for my mother to use the business class toilet due to short distance but hostess denied I asked the head steward who said yes and was very kind and helpful. Crew spoke good enough English. Fares are more expensive than average but flights to Europe are priced per leg so I was not forced to buy a return ticket ending up using only one way.,4/10,rak cmn cmn mpx old sick mother first leg boarding mother wheelchair atr nightmare due lack elevators airport crew professional patient plane excellent condition even minutes flight offered glass water cup coffee second leg oldish problem boarding jetway legroom average food remarkably tasty compared average crew friendly helpful ask mother use business class toilet due short distance hostess denied asked head steward said yes kind helpful crew spoke good enough english fares expensive average flights europe priced per leg forced buy return ticket ending using one way
